rate_date,currency,rate_year,rate_month,buying_rate
2004-01-22,POUNDS STERLING,2004,January,248.3408
2004-01-23,POUNDS STERLING,2004,January,248.55599999999998
2004-01-26,POUNDS STERLING,2004,January,245.5432
2004-01-27,POUNDS STERLING,2004,January,243.176
2004-01-28,POUNDS STERLING,2004,January,246.3599
2004-01-29,POUNDS STERLING,2004,January,244.3454
2004-01-30,POUNDS STERLING,2004,January,242.9621
2004-02-03,POUNDS STERLING,2004,February,246.924
2004-02-04,POUNDS STERLING,2004,February,246.6193
2004-02-05,POUNDS STERLING,2004,February,246.257
2004-02-06,POUNDS STERLING,2004,February,246.0557
2004-02-09,POUNDS STERLING,2004,February,249.3704
2004-02-10,POUNDS STERLING,2004,February,250.8064
2004-02-11,POUNDS STERLING,2004,February,251.115
2004-02-12,POUNDS STERLING,2004,February,253.8661
2004-02-13,POUNDS STERLING,2004,February,253.9064
2004-02-16,POUNDS STERLING,2004,February,252.8862
2004-02-17,POUNDS STERLING,2004,February,255.435
2004-02-18,POUNDS STERLING,2004,February,256.468
2004-02-19,POUNDS STERLING,2004,February,253.7581
2004-02-20,POUNDS STERLING,2004,February,252.6984
2004-02-23,POUNDS STERLING,2004,February,249.2641
2004-02-24,POUNDS STERLING,2004,February,251.5313
2004-02-25,POUNDS STERLING,2004,February,253.0456
2004-02-26,POUNDS STERLING,2004,February,249.7224
2004-02-27,POUNDS STERLING,2004,February,247.6186
2004-03-01,POUNDS STERLING,2004,March,250.0574
2004-03-02,POUNDS STERLING,2004,March,250.0574
2004-03-03,POUNDS STERLING,2004,March,245.75599999999997
2004-03-04,POUNDS STERLING,2004,March,244.8046
2004-03-05,POUNDS STERLING,2004,March,243.813
2004-03-08,POUNDS STERLING,2004,March,248.1486
2004-03-09,POUNDS STERLING,2004,March,246.1132
2004-03-10,POUNDS STERLING,2004,March,243.765
2004-03-11,POUNDS STERLING,2004,March,240.3907
2004-03-12,POUNDS STERLING,2004,March,240.3371
2004-03-15,POUNDS STERLING,2004,March,241.3413
2004-03-16,POUNDS STERLING,2004,March,242.4227
2004-03-17,POUNDS STERLING,2004,March,241.4842
2004-03-18,POUNDS STERLING,2004,March,243.0831
2004-03-19,POUNDS STERLING,2004,March,244.3488
2004-03-22,POUNDS STERLING,2004,March,245.4364
2004-03-23,POUNDS STERLING,2004,March,245.5429
2004-03-24,POUNDS STERLING,2004,March,244.2944
2004-03-25,POUNDS STERLING,2004,March,240.4108
2004-03-26,POUNDS STERLING,2004,March,241.9137
2004-03-29,POUNDS STERLING,2004,March,241.2955
2004-03-30,POUNDS STERLING,2004,March,242.5974
2004-03-31,POUNDS STERLING,2004,March,242.3235
2004-04-01,POUNDS STERLING,2004,April,245.3888
2004-04-02,POUNDS STERLING,2004,April,245.15
2004-04-05,POUNDS STERLING,2004,April,241.3017
2004-04-06,POUNDS STERLING,2004,April,243.4116
2004-04-07,POUNDS STERLING,2004,April,243.4912
2004-04-08,POUNDS STERLING,2004,April,243.1728
2004-04-13,POUNDS STERLING,2004,April,242.0979
2004-04-14,POUNDS STERLING,2004,April,238.5186
2004-04-15,POUNDS STERLING,2004,April,235.6058
2004-04-16,POUNDS STERLING,2004,April,236.6518
2004-04-19,POUNDS STERLING,2004,April,237.5653
2004-04-20,POUNDS STERLING,2004,April,237.5388
2004-04-21,POUNDS STERLING,2004,April,233.68599999999998
2004-04-22,POUNDS STERLING,2004,April,233.68599999999998
2004-04-23,POUNDS STERLING,2004,April,235.2351
2004-04-26,POUNDS STERLING,2004,April,235.9765
2004-04-27,POUNDS STERLING,2004,April,236.8636
2004-04-28,POUNDS STERLING,2004,April,236.2746
2004-04-29,POUNDS STERLING,2004,April,232.7819
2004-04-30,POUNDS STERLING,2004,April,234.4753
2004-05-03,POUNDS STERLING,2004,May,234.0519
2004-05-04,POUNDS STERLING,2004,May,236.5392
2004-05-05,POUNDS STERLING,2004,May,237.2536
2004-05-06,POUNDS STERLING,2004,May,237.6505
2004-05-07,POUNDS STERLING,2004,May,237.505
2004-05-10,POUNDS STERLING,2004,May,234.3959
2004-05-11,POUNDS STERLING,2004,May,232.1468
2004-05-12,POUNDS STERLING,2004,May,233.6928
2004-05-13,POUNDS STERLING,2004,May,232.8084
2004-05-14,POUNDS STERLING,2004,May,230.93400000000003
2004-05-17,POUNDS STERLING,2004,May,233.2704
2004-05-18,POUNDS STERLING,2004,May,233.2572
2004-05-19,POUNDS STERLING,2004,May,234.8412
2004-05-20,POUNDS STERLING,2004,May,233.43099999999998
2004-05-21,POUNDS STERLING,2004,May,235.7375
2004-05-24,POUNDS STERLING,2004,May,235.5398
2004-05-25,POUNDS STERLING,2004,May,239.507
2004-05-26,POUNDS STERLING,2004,May,239.6124
2004-05-27,POUNDS STERLING,2004,May,240.5877
2004-05-28,POUNDS STERLING,2004,May,241.6553
2004-05-31,POUNDS STERLING,2004,May,241.7613
2004-06-01,POUNDS STERLING,2004,June,242.0379
2004-06-03,POUNDS STERLING,2004,June,241.8798
2004-06-04,POUNDS STERLING,2004,June,242.1829
2004-06-07,POUNDS STERLING,2004,June,242.0379
2004-06-08,POUNDS STERLING,2004,June,242.6308
2004-06-09,POUNDS STERLING,2004,June,241.7086
2004-06-10,POUNDS STERLING,2004,June,240.6282
2004-06-11,POUNDS STERLING,2004,June,239.6533
2004-06-14,POUNDS STERLING,2004,June,238.2567
2004-06-15,POUNDS STERLING,2004,June,239.1263
2004-06-16,POUNDS STERLING,2004,June,241.8798
2004-06-18,POUNDS STERLING,2004,June,241.5373
2004-06-21,POUNDS STERLING,2004,June,241.7613
2004-06-22,POUNDS STERLING,2004,June,239.5083
2004-06-23,POUNDS STERLING,2004,June,239.0604
2004-06-24,POUNDS STERLING,2004,June,238.5861
2004-06-25,POUNDS STERLING,2004,June,240.1144
2004-06-28,POUNDS STERLING,2004,June,240.7731
2004-06-30,POUNDS STERLING,2004,June,238.7047
2004-07-01,POUNDS STERLING,2004,July,239.4029
2004-07-02,POUNDS STERLING,2004,July,239.4556
2004-07-05,POUNDS STERLING,2004,July,241.4634
2004-07-07,POUNDS STERLING,2004,July,244.0722
2004-07-08,POUNDS STERLING,2004,July,243.8351
2004-07-09,POUNDS STERLING,2004,July,243.9141
2004-07-12,POUNDS STERLING,2004,July,245.5039
2004-07-13,POUNDS STERLING,2004,July,245.2403
2004-07-14,POUNDS STERLING,2004,July,244.6603
2004-07-15,POUNDS STERLING,2004,July,243.8163
2004-07-16,POUNDS STERLING,2004,July,244.5417
2004-07-19,POUNDS STERLING,2004,July,246.4188
2004-07-20,POUNDS STERLING,2004,July,244.4548
2004-07-21,POUNDS STERLING,2004,July,242.7702
2004-07-22,POUNDS STERLING,2004,July,242.7438
2004-07-23,POUNDS STERLING,2004,July,241.8341
2004-07-26,POUNDS STERLING,2004,July,242.6383
2004-07-27,POUNDS STERLING,2004,July,242.757
2004-07-28,POUNDS STERLING,2004,July,239.5565
2004-08-02,POUNDS STERLING,2004,August,241.0622
2004-08-03,POUNDS STERLING,2004,August,239.5201
2004-08-04,POUNDS STERLING,2004,August,239.7574
2004-08-05,POUNDS STERLING,2004,August,240.2714
2004-08-06,POUNDS STERLING,2004,August,239.9155
2004-08-09,POUNDS STERLING,2004,August,242.5883
2004-08-10,POUNDS STERLING,2004,August,242.011
2004-08-11,POUNDS STERLING,2004,August,240.8058
2004-08-12,POUNDS STERLING,2004,August,241.4386
2004-08-13,POUNDS STERLING,2004,August,239.8697
2004-08-16,POUNDS STERLING,2004,August,242.90200000000002
2004-08-17,POUNDS STERLING,2004,August,242.111
2004-08-18,POUNDS STERLING,2004,August,240.8453
2004-08-19,POUNDS STERLING,2004,August,240.9772
2004-08-20,POUNDS STERLING,2004,August,240.6607
2004-08-23,POUNDS STERLING,2004,August,239.4114
2004-08-24,POUNDS STERLING,2004,August,238.0503
2004-08-25,POUNDS STERLING,2004,August,236.8949
2004-08-26,POUNDS STERLING,2004,August,236.6971
2004-08-27,POUNDS STERLING,2004,August,237.4882
2004-08-30,POUNDS STERLING,2004,August,236.0548
2004-08-31,POUNDS STERLING,2004,August,236.2657
2004-09-01,POUNDS STERLING,2004,September,237.0435
2004-09-02,POUNDS STERLING,2004,September,236.1734
2004-09-03,POUNDS STERLING,2004,September,235.8702
2004-09-06,POUNDS STERLING,2004,September,234.5915
2004-09-07,POUNDS STERLING,2004,September,233.9719
2004-09-08,POUNDS STERLING,2004,September,233.9983
2004-09-09,POUNDS STERLING,2004,September,235.0397
2004-09-10,POUNDS STERLING,2004,September,235.6329
2004-09-13,POUNDS STERLING,2004,September,237.2329
2004-09-14,POUNDS STERLING,2004,September,236.9956
2004-09-15,POUNDS STERLING,2004,September,235.5585
2004-09-16,POUNDS STERLING,2004,September,235.5453
2004-09-17,POUNDS STERLING,2004,September,236.7451
2004-09-20,POUNDS STERLING,2004,September,235.84
2004-09-21,POUNDS STERLING,2004,September,236.5473
2004-09-22,POUNDS STERLING,2004,September,235.7129
2004-09-23,POUNDS STERLING,2004,September,237.55900000000003
2004-09-24,POUNDS STERLING,2004,September,237.5458
2004-09-27,POUNDS STERLING,2004,September,237.8803
2004-09-28,POUNDS STERLING,2004,September,237.7352
2004-09-29,POUNDS STERLING,2004,September,239.5419
2004-09-30,POUNDS STERLING,2004,September,237.0891
2004-10-04,POUNDS STERLING,2004,October,237.1814
2004-10-05,POUNDS STERLING,2004,October,235.0451
2004-10-06,POUNDS STERLING,2004,October,234.7992
2004-10-07,POUNDS STERLING,2004,October,234.7464
2004-10-08,POUNDS STERLING,2004,October,235.63
2004-10-11,POUNDS STERLING,2004,October,236.8037
2004-10-12,POUNDS STERLING,2004,October,235.7883
2004-10-13,POUNDS STERLING,2004,October,236.05200000000002
2004-10-14,POUNDS STERLING,2004,October,237.3972
2004-10-15,POUNDS STERLING,2004,October,237.1598
2004-10-18,POUNDS STERLING,2004,October,237.8685
2004-10-19,POUNDS STERLING,2004,October,237.6706
2004-10-20,POUNDS STERLING,2004,October,238.3946
2004-10-21,POUNDS STERLING,2004,October,241.2034
2004-10-22,POUNDS STERLING,2004,October,240.7287
2004-10-25,POUNDS STERLING,2004,October,242.9045
2004-10-26,POUNDS STERLING,2004,October,241.2034
2004-10-27,POUNDS STERLING,2004,October,242.5509
2004-10-28,POUNDS STERLING,2004,October,240.2822
2004-10-29,POUNDS STERLING,2004,October,241.5089
2004-11-01,POUNDS STERLING,2004,November,241.6466
2004-11-02,POUNDS STERLING,2004,November,241.8972
2004-11-03,POUNDS STERLING,2004,November,243.0707
2004-11-04,POUNDS STERLING,2004,November,241.4357
2004-11-05,POUNDS STERLING,2004,November,242.9521
2004-11-08,POUNDS STERLING,2004,November,245.28599999999997
2004-11-09,POUNDS STERLING,2004,November,244.1783
2004-11-10,POUNDS STERLING,2004,November,245.1308
2004-11-11,POUNDS STERLING,2004,November,243.0205
2004-11-15,POUNDS STERLING,2004,November,244.2339
2004-11-16,POUNDS STERLING,2004,November,244.4054
2004-11-17,POUNDS STERLING,2004,November,244.8826
2004-11-18,POUNDS STERLING,2004,November,244.9485
2004-11-19,POUNDS STERLING,2004,November,245.0013
2004-11-22,POUNDS STERLING,2004,November,244.3287
2004-11-23,POUNDS STERLING,2004,November,246.3068
2004-11-24,POUNDS STERLING,2004,November,247.8892
2004-11-25,POUNDS STERLING,2004,November,248.6277
2004-11-26,POUNDS STERLING,2004,November,249.2211
2004-11-29,POUNDS STERLING,2004,November,248.9367
2004-12-01,POUNDS STERLING,2004,December,253.5129
2004-12-02,POUNDS STERLING,2004,December,254.5152
2004-12-03,POUNDS STERLING,2004,December,252.4447
2004-12-06,POUNDS STERLING,2004,December,256.2109
2004-12-07,POUNDS STERLING,2004,December,257.1339
2004-12-08,POUNDS STERLING,2004,December,254.7606
2004-12-09,POUNDS STERLING,2004,December,252.8224
2004-12-13,POUNDS STERLING,2004,December,252.585
2004-12-14,POUNDS STERLING,2004,December,253.8508
2004-12-15,POUNDS STERLING,2004,December,255.1878
2004-12-16,POUNDS STERLING,2004,December,256.7572
2004-12-17,POUNDS STERLING,2004,December,255.7285
2004-12-20,POUNDS STERLING,2004,December,256.8438
2004-12-21,POUNDS STERLING,2004,December,255.2748
2004-12-22,POUNDS STERLING,2004,December,253.363
2004-12-23,POUNDS STERLING,2004,December,252.9806
2004-12-24,POUNDS STERLING,2004,December,254.1672
2004-12-27,POUNDS STERLING,2004,December,253.6926
2004-12-28,POUNDS STERLING,2004,December,255.578
2004-12-29,POUNDS STERLING,2004,December,255.433
2004-12-30,POUNDS STERLING,2004,December,253.15200000000002
2004-12-31,POUNDS STERLING,2004,December,254.7738
2005-01-04,POUNDS STERLING,2005,January,249.8821
2005-01-05,POUNDS STERLING,2005,January,247.4297
2005-01-06,POUNDS STERLING,2005,January,246.8232
2005-01-07,POUNDS STERLING,2005,January,248.3395
2005-01-10,POUNDS STERLING,2005,January,247.6554
2005-01-11,POUNDS STERLING,2005,January,247.6934
2005-01-12,POUNDS STERLING,2005,January,247.5012
2005-01-13,POUNDS STERLING,2005,January,248.6616
2005-01-14,POUNDS STERLING,2005,January,246.7892
2005-01-17,POUNDS STERLING,2005,January,246.4969
2005-01-18,POUNDS STERLING,2005,January,246.4178
2005-01-19,POUNDS STERLING,2005,January,248.0267
2005-01-24,POUNDS STERLING,2005,January,248.1078
2005-01-25,POUNDS STERLING,2005,January,247.488
2005-01-26,POUNDS STERLING,2005,January,247.5144
2005-01-27,POUNDS STERLING,2005,January,248.1473
2005-01-28,POUNDS STERLING,2005,January,248.9649
2005-01-31,POUNDS STERLING,2005,January,247.8968
2005-02-01,POUNDS STERLING,2005,February,247.9891
2005-02-02,POUNDS STERLING,2005,February,248.6427
2005-02-03,POUNDS STERLING,2005,February,249.0647
2005-02-04,POUNDS STERLING,2005,February,243.52700000000002
2005-02-07,POUNDS STERLING,2005,February,246.4804
2005-02-08,POUNDS STERLING,2005,February,244.1862
2005-02-09,POUNDS STERLING,2005,February,245.6102
2005-02-10,POUNDS STERLING,2005,February,245.3069
2005-02-11,POUNDS STERLING,2005,February,246.1244
2005-02-14,POUNDS STERLING,2005,February,248.5109
2005-02-15,POUNDS STERLING,2005,February,248.8141
2005-02-16,POUNDS STERLING,2005,February,248.8273
2005-02-17,POUNDS STERLING,2005,February,249.3811
2005-02-18,POUNDS STERLING,2005,February,249.5657
2005-02-22,POUNDS STERLING,2005,February,252.1031
2005-02-23,POUNDS STERLING,2005,February,251.5493
2005-02-24,POUNDS STERLING,2005,February,251.6284
2005-02-25,POUNDS STERLING,2005,February,251.7207
2005-02-28,POUNDS STERLING,2005,February,253.6135
2005-03-01,POUNDS STERLING,2005,March,253.3761
2005-03-02,POUNDS STERLING,2005,March,251.7544
2005-03-03,POUNDS STERLING,2005,March,251.8467
2005-03-04,POUNDS STERLING,2005,March,251.4511
2005-03-07,POUNDS STERLING,2005,March,252.4532
2005-03-08,POUNDS STERLING,2005,March,253.2575
2005-03-09,POUNDS STERLING,2005,March,254.00900000000001
2005-03-10,POUNDS STERLING,2005,March,254.2068
2005-03-11,POUNDS STERLING,2005,March,253.0993
2005-03-14,POUNDS STERLING,2005,March,253.1185
2005-03-15,POUNDS STERLING,2005,March,252.9866
2005-03-16,POUNDS STERLING,2005,March,253.3558
2005-03-17,POUNDS STERLING,2005,March,253.6195
2005-03-18,POUNDS STERLING,2005,March,252.7492
2005-03-21,POUNDS STERLING,2005,March,250.9691
2005-03-22,POUNDS STERLING,2005,March,250.4417
2005-03-23,POUNDS STERLING,2005,March,247.9703
2005-03-24,POUNDS STERLING,2005,March,246.4145
2005-03-29,POUNDS STERLING,2005,March,247.1396
2005-03-30,POUNDS STERLING,2005,March,247.9967
2005-03-31,POUNDS STERLING,2005,March,248.3263
2005-04-01,POUNDS STERLING,2005,April,248.8669
2005-04-04,POUNDS STERLING,2005,April,247.1792
2005-04-05,POUNDS STERLING,2005,April,247.1133
2005-04-06,POUNDS STERLING,2005,April,247.6407
2005-04-07,POUNDS STERLING,2005,April,247.7725
2005-04-08,POUNDS STERLING,2005,April,246.6386
2005-04-11,POUNDS STERLING,2005,April,249.0835
2005-04-12,POUNDS STERLING,2005,April,249.6769
2005-04-13,POUNDS STERLING,2005,April,249.3736
2005-04-14,POUNDS STERLING,2005,April,248.3583
2005-04-15,POUNDS STERLING,2005,April,248.477
2005-04-18,POUNDS STERLING,2005,April,250.6263
2005-04-19,POUNDS STERLING,2005,April,251.7339
2005-04-20,POUNDS STERLING,2005,April,252.3405
2005-04-22,POUNDS STERLING,2005,April,252.6701
2005-04-25,POUNDS STERLING,2005,April,252.0108
2005-04-26,POUNDS STERLING,2005,April,251.24599999999998
2005-04-27,POUNDS STERLING,2005,April,250.7011
2005-04-28,POUNDS STERLING,2005,April,251.2812
2005-04-29,POUNDS STERLING,2005,April,252.1249
2005-05-03,POUNDS STERLING,2005,May,250.5034
2005-05-04,POUNDS STERLING,2005,May,250.7759
2005-05-05,POUNDS STERLING,2005,May,251.0395
2005-05-06,POUNDS STERLING,2005,May,250.2618
2005-05-09,POUNDS STERLING,2005,May,248.153
2005-05-10,POUNDS STERLING,2005,May,248.2848
2005-05-11,POUNDS STERLING,2005,May,248.2246
2005-05-12,POUNDS STERLING,2005,May,246.2474
2005-05-13,POUNDS STERLING,2005,May,244.6262
2005-05-16,POUNDS STERLING,2005,May,242.1322
2005-05-17,POUNDS STERLING,2005,May,242.4617
2005-05-18,POUNDS STERLING,2005,May,241.7235
2005-05-19,POUNDS STERLING,2005,May,242.4486
2005-05-20,POUNDS STERLING,2005,May,242.2508
2005-05-23,POUNDS STERLING,2005,May,241.1566
2005-05-24,POUNDS STERLING,2005,May,241.7235
2005-05-25,POUNDS STERLING,2005,May,240.9193
2005-05-26,POUNDS STERLING,2005,May,240.6688
2005-05-27,POUNDS STERLING,2005,May,240.3788
2005-05-31,POUNDS STERLING,2005,May,230.6538
2005-06-01,POUNDS STERLING,2005,June,239.0342
2005-06-02,POUNDS STERLING,2005,June,239.4296
2005-06-03,POUNDS STERLING,2005,June,239.6933
2005-06-06,POUNDS STERLING,2005,June,239.8088
2005-06-07,POUNDS STERLING,2005,June,241.3646
2005-06-08,POUNDS STERLING,2005,June,242.0027
2005-06-09,POUNDS STERLING,2005,June,240.4599
2005-06-10,POUNDS STERLING,2005,June,240.4995
2005-06-13,POUNDS STERLING,2005,June,237.7005
2005-06-14,POUNDS STERLING,2005,June,238.7687
2005-06-15,POUNDS STERLING,2005,June,239.4918
2005-06-16,POUNDS STERLING,2005,June,240.4041
2005-06-17,POUNDS STERLING,2005,June,240.892
2005-06-20,POUNDS STERLING,2005,June,241.0209
2005-06-21,POUNDS STERLING,2005,June,239.9192
2005-06-22,POUNDS STERLING,2005,June,239.9425
2005-06-23,POUNDS STERLING,2005,June,240.0612
2005-06-24,POUNDS STERLING,2005,June,240.2985
2005-06-27,POUNDS STERLING,2005,June,241.4987
2005-06-28,POUNDS STERLING,2005,June,240.3249
2005-06-29,POUNDS STERLING,2005,June,238.632
2005-06-30,POUNDS STERLING,2005,June,236.4957
2005-07-01,POUNDS STERLING,2005,July,234.7286
2005-07-04,POUNDS STERLING,2005,July,231.86700000000002
2005-07-05,POUNDS STERLING,2005,July,231.3659
2005-07-06,POUNDS STERLING,2005,July,231.3482
2005-07-07,POUNDS STERLING,2005,July,230.0821
2005-07-08,POUNDS STERLING,2005,July,228.7896
2005-07-11,POUNDS STERLING,2005,July,229.9681
2005-07-12,POUNDS STERLING,2005,July,233.3044
2005-07-13,POUNDS STERLING,2005,July,232.8692
2005-07-14,POUNDS STERLING,2005,July,232.0253
2005-07-15,POUNDS STERLING,2005,July,231.2868
2005-07-18,POUNDS STERLING,2005,July,230.3505
2005-07-19,POUNDS STERLING,2005,July,228.9923
2005-07-20,POUNDS STERLING,2005,July,229.4364
2005-07-21,POUNDS STERLING,2005,July,230.4254
2005-07-22,POUNDS STERLING,2005,July,230.544
2005-07-25,POUNDS STERLING,2005,July,229.2518
2005-07-26,POUNDS STERLING,2005,July,229.5287
2005-07-27,POUNDS STERLING,2005,July,229.0144
2005-07-28,POUNDS STERLING,2005,July,230.6891
2005-07-29,POUNDS STERLING,2005,July,231.5593
2005-08-01,POUNDS STERLING,2005,August,233.3617
2005-08-02,POUNDS STERLING,2005,August,233.7573
2005-08-03,POUNDS STERLING,2005,August,234.7332
2005-08-04,POUNDS STERLING,2005,August,234.6409
2005-08-05,POUNDS STERLING,2005,August,234.5881
2005-08-08,POUNDS STERLING,2005,August,236.0916
2005-08-09,POUNDS STERLING,2005,August,235.1289
2005-08-10,POUNDS STERLING,2005,August,236.5964
2005-08-11,POUNDS STERLING,2005,August,237.7831
2005-08-12,POUNDS STERLING,2005,August,239.2732
2005-08-15,POUNDS STERLING,2005,August,238.5347
2005-08-16,POUNDS STERLING,2005,August,238.2051
2005-08-17,POUNDS STERLING,2005,August,238.5743
2005-08-18,POUNDS STERLING,2005,August,237.8491
2005-08-19,POUNDS STERLING,2005,August,236.9129
2005-08-22,POUNDS STERLING,2005,August,237.4487
2005-08-23,POUNDS STERLING,2005,August,237.0795
2005-08-24,POUNDS STERLING,2005,August,231.1928
2005-08-25,POUNDS STERLING,2005,August,232.3655
2005-08-26,POUNDS STERLING,2005,August,232.5975
2005-08-29,POUNDS STERLING,2005,August,231.7217
2005-08-30,POUNDS STERLING,2005,August,229.4717
2005-08-31,POUNDS STERLING,2005,August,229.2017
2005-09-01,POUNDS STERLING,2005,September,235.1931
2005-09-02,POUNDS STERLING,2005,September,235.1931
2005-09-05,POUNDS STERLING,2005,September,237.7388
2005-09-06,POUNDS STERLING,2005,September,237.1474
2005-09-07,POUNDS STERLING,2005,September,236.3758
2005-09-08,POUNDS STERLING,2005,September,236.016
2005-09-09,POUNDS STERLING,2005,September,235.5662
2005-09-12,POUNDS STERLING,2005,September,234.7695
2005-09-13,POUNDS STERLING,2005,September,234.3583
2005-09-14,POUNDS STERLING,2005,September,234.3069
2005-09-15,POUNDS STERLING,2005,September,232.3537
2005-09-16,POUNDS STERLING,2005,September,232.7649
2005-09-19,POUNDS STERLING,2005,September,231.7241
2005-09-20,POUNDS STERLING,2005,September,231.9939
2005-09-21,POUNDS STERLING,2005,September,232.6417
2005-09-22,POUNDS STERLING,2005,September,231.6264
